1.3	1.3	-1.371	-0.268	16
3.8	1.3	-1.373	-0.119	0
6.3	1.3	-1.462	-0.176	16
8.8	1.3	-1.572	-0.145	16
11.3	1.3	-1.611	-0.203	16
13.8	1.3	-1.546	-0.342	16
16.3	1.3	-1.383	-0.519	16
18.8	1.3	-1.207	-0.642	16
21.3	1.3	-1.019	-0.721	16
23.8	1.3	-0.859	-0.698	16
26.3	1.3	-0.694	-0.630	16
28.8	1.3	-0.550	-0.548	16
31.3	1.3	-0.422	-0.507	16
33.8	1.3	-0.272	-0.496	16
36.3	1.3	-0.122	-0.448	16
38.8	1.3	0.051	-0.343	16
41.3	1.3	0.128	-0.131	0
43.8	1.3	0.262	-0.393	16
46.3	1.3	0.162	-0.486	16
48.8	1.3	-0.157	-0.346	16
51.3	1.3	-0.784	-0.067	0
53.8	1.3	0.223	-0.193	16
56.3	1.3	0.882	-0.101	0
58.8	1.3	1.048	-0.261	16
61.3	1.3	0.895	-0.210	16
63.8	1.3	0.432	-0.054	0
66.3	1.3	0.382	0.051	0
68.8	1.3	0.896	0.051	0
71.3	1.3	1.315	-0.011	16
73.8	1.3	1.630	0.043	0
76.3	1.3	1.555	-0.006	16
1.3	3.8	-1.328	-0.381	0
3.8	3.8	-1.413	-0.305	0
6.3	3.8	-1.442	-0.188	0
8.8	3.8	-1.619	-0.092	0
11.3	3.8	-1.654	-0.155	0
13.8	3.8	-1.560	-0.362	0
16.3	3.8	-1.424	-0.509	0
18.8	3.8	-1.166	-0.688	0
21.3	3.8	-1.031	-0.730	0
23.8	3.8	-0.861	-0.745	0
26.3	3.8	-0.684	-0.618	0
28.8	3.8	-0.537	-0.527	0
31.3	3.8	-0.429	-0.498	0
33.8	3.8	-0.301	-0.494	0
36.3	3.8	-0.085	-0.494	0
38.8	3.8	0.019	-0.354	0
41.3	3.8	0.141	-0.391	0
43.8	3.8	0.228	-0.452	0
46.3	3.8	0.551	-0.598	0
48.8	3.8	-0.295	-0.408	0
51.3	3.8	-0.101	-0.312	0
53.8	3.8	0.044	-0.194	0
56.3	3.8	1.072	-0.293	0
58.8	3.8	1.196	-0.345	0
61.3	3.8	1.041	-0.305	0
63.8	3.8	0.912	-0.137	0
66.3	3.8	0.829	-0.028	0
68.8	3.8	1.180	-0.047	0
71.3	3.8	1.311	-0.047	0
73.8	3.8	1.559	-0.054	0
76.3	3.8	1.477	-0.007	0
1.3	6.3	-1.589	-0.574	0
3.8	6.3	-1.488	-0.432	0
6.3	6.3	-1.492	-0.317	0
8.8	6.3	-1.447	-0.180	0
11.3	6.3	-1.499	-0.279	0
13.8	6.3	-1.400	-0.506	0
16.3	6.3	-1.322	-0.684	0
18.8	6.3	-1.173	-0.795	0
21.3	6.3	-1.030	-0.870	0
23.8	6.3	-0.824	-0.865	0
26.3	6.3	-0.675	-0.811	0
28.8	6.3	-0.529	-0.692	0
31.3	6.3	-0.372	-0.589	0
33.8	6.3	-0.236	-0.556	0
36.3	6.3	-0.110	-0.551	0
38.8	6.3	-0.016	-0.551	0
41.3	6.3	0.099	-0.597	0
43.8	6.3	0.254	-0.688	0
46.3	6.3	0.486	-0.772	0
48.8	6.3	0.669	-0.693	0
51.3	6.3	0.867	-0.589	0
53.8	6.3	1.047	-0.499	0
56.3	6.3	1.194	-0.521	0
58.8	6.3	1.317	-0.538	0
61.3	6.3	1.455	-0.433	0
63.8	6.3	1.576	-0.282	0
66.3	6.3	1.671	-0.176	0
68.8	6.3	1.640	-0.186	0
71.3	6.3	1.611	-0.206	0
