1	1	-1.371	-0.268	16
4	1	-1.373	-0.119	0
6	1	-1.462	-0.176	16
9	1	-1.572	-0.145	16
11	1	-1.611	-0.203	16
14	1	-1.546	-0.342	16
16	1	-1.383	-0.519	16
19	1	-1.207	-0.642	16
21	1	-1.019	-0.721	16
24	1	-0.859	-0.698	16
26	1	-0.694	-0.630	16
29	1	-0.550	-0.548	16
31	1	-0.422	-0.507	16
34	1	-0.272	-0.496	16
36	1	-0.122	-0.448	16
39	1	0.051	-0.343	16
41	1	0.128	-0.131	0
44	1	0.262	-0.393	16
46	1	0.162	-0.486	16
49	1	-0.157	-0.346	16
51	1	-0.784	-0.067	0
54	1	0.223	-0.193	16
56	1	0.882	-0.101	0
59	1	1.048	-0.261	16
61	1	0.895	-0.210	16
64	1	0.432	-0.054	0
66	1	0.382	0.051	0
69	1	0.896	0.051	0
71	1	1.315	-0.011	16
74	1	1.630	0.043	0
76	1	1.555	-0.006	16
1	4	-1.328	-0.381	0
4	4	-1.413	-0.305	0
6	4	-1.442	-0.188	0
9	4	-1.619	-0.092	0
11	4	-1.654	-0.155	0
14	4	-1.560	-0.362	0
16	4	-1.424	-0.509	0
19	4	-1.166	-0.688	0
21	4	-1.031	-0.730	0
24	4	-0.861	-0.745	0
26	4	-0.684	-0.618	0
29	4	-0.537	-0.527	0
31	4	-0.429	-0.498	0
34	4	-0.301	-0.494	0
36	4	-0.085	-0.494	0
39	4	0.019	-0.354	0
41	4	0.141	-0.391	0
44	4	0.228	-0.452	0
46	4	0.551	-0.598	0
49	4	-0.295	-0.408	0
51	4	-0.101	-0.312	0
54	4	0.044	-0.194	0
56	4	1.072	-0.293	0
59	4	1.196	-0.345	0
61	4	1.041	-0.305	0
64	4	0.912	-0.137	0
66	4	0.829	-0.028	0
69	4	1.180	-0.047	0
71	4	1.311	-0.047	0
74	4	1.559	-0.054	0
76	4	1.477	-0.007	0
1	6	-1.589	-0.574	0
4	6	-1.488	-0.432	0
6	6	-1.492	-0.317	0
9	6	-1.447	-0.180	0
11	6	-1.499	-0.279	0
14	6	-1.400	-0.506	0
16	6	-1.322	-0.684	0
19	6	-1.173	-0.795	0
21	6	-1.030	-0.870	0
24	6	-0.824	-0.865	0
26	6	-0.675	-0.811	0
29	6	-0.529	-0.692	0
31	6	-0.372	-0.589	0
34	6	-0.236	-0.556	0
36	6	-0.110	-0.551	0
39	6	-0.016	-0.551	0
41	6	0.099	-0.597	0
44	6	0.254	-0.688	0
46	6	0.486	-0.772	0
49	6	0.669	-0.693	0
51	6	0.867	-0.589	0
54	6	1.047	-0.499	0
56	6	1.194	-0.521	0
59	6	1.317	-0.538	0
61	6	1.455	-0.433	0
64	6	1.576	-0.282	0
66	6	1.671	-0.176	0
69	6	1.640	-0.186	0
71	6	1.611	-0.206	0
74	6	1.573	-0.141	0
76	6	1.573	-0.108	0
1	9	-1.104	-0.447	16
4	9	-1.064	-0.490	0
6	9	-1.109	-0.404	0
9	9	-1.206	-0.361	0
11	9	-1.350	-0.468	0
14	9	-1.340	-0.774	0
16	9	-1.267	-1.006	0
19	9	-1.074	-1.161	0
21	9	-0.890	-1.165	16
24	9	-0.706	-1.251	0
26	9	-0.684	-1.172	0
29	9	-0.552	-1.066	0
31	9	-0.339	-0.960	0
34	9	-0.184	-0.891	0
36	9	-0.109	-0.846	0
39	9	-0.077	-0.887	0
41	9	0.038	-0.991	0
44	9	0.157	-1.123	0
46	9	0.366	-1.169	0
49	9	0.567	-1.058	0
51	9	0.803	-0.899	0
54	9	1.015	-0.788	0
56	9	1.127	-0.755	0
59	9	1.188	-0.708	0
61	9	1.222	-0.571	0
64	9	1.280	-0.393	0
66	9	1.316	-0.321	0
69	9	1.249	-0.305	0
71	9	1.157	-0.334	0
74	9	1.036	-0.201	0
76	9	0.970	-0.153	0
1	11	-0.732	-0.330	0
4	11	-0.645	-0.412	0
6	11	-0.686	-0.370	0
9	11	-0.812	-0.448	0
11	11	-1.013	-0.606	0
14	11	-1.072	-0.962	0
16	11	-1.023	-1.208	0
19	11	-0.909	-1.376	0
21	11	-0.752	-1.480	0
24	11	-0.650	-1.521	0
26	11	-0.590	-1.444	0
29	11	-0.445	-1.401	0
31	11	-0.264	-1.278	0
34	11	-0.151	-1.185	0
